MeOw Station [2]
Project & Location: DUNEX - Pea Island, NC
Installation Date: September 16, 2021
DateTime,UnixTime,Battery_V,SonarRange_mm
2021-09-12 19:08:11,1631473691,4.06,300
2021-09-12 19:08:12,1631473692,4.06,300
2021-09-12 19:08:13,1631473693,4.09,300
2021-09-12 19:08:14,1631473694,4.06,300
2021-09-12 19:08:15,1631473695,4.06,300
2021-09-12 19:08:16,1631473696,4.06,300
2021-09-12 19:08:17,1631473697,4.06,300
2021-09-12 19:08:18,1631473698,4.03,300
2021-09-12 19:08:19,1631473699,4.06,300
2021-09-12 19:08:20,1631473700,4.08,300
2021-09-12 19:08:21,1631473701,4.06,300
2021-09-12 19:08:22,1631473702,4.06,300
2021-09-12 19:08:23,1631473703,4.06,300
2021-09-12 19:08:24,1631473704,4.06,300
2021-09-12 19:08:25,1631473705,4.06,300
2021-09-12 19:08:26,1631473706,4.06,300
2021-09-12 19:08:27,1631473707,4.06,300
2021-09-12 19:08:28,1631473708,4.06,300
2021-09-12 19:08:29,1631473709,4.06,300
2021-09-12 19:08:30,1631473710,4.06,300
2021-09-12 19:08:31,1631473711,4.06,300
2021-09-12 19:08:32,1631473712,4.06,300
2021-09-12 19:08:33,1631473713,4.06,300
2021-09-12 19:08:34,1631473714,4.06,300
2021-09-12 19:08:35,1631473715,4.06,300
2021-09-12 19:08:36,1631473716,4.06,300
2021-09-12 19:08:37,1631473717,4.06,300
2021-09-12 19:08:38,1631473718,4.06,300
2021-09-12 19:08:39,1631473719,4.06,300
2021-09-12 19:08:40,1631473720,4.06,300
2021-09-12 19:08:41,1631473721,4.06,300
2021-09-12 19:08:42,1631473722,4.06,300
2021-09-12 19:08:43,1631473723,4.06,300
2021-09-12 19:08:44,1631473724,4.06,300
2021-09-12 19:08:45,1631473725,4.06,300
2021-09-12 19:08:46,1631473726,4.06,300
2021-09-12 19:08:47,1631473727,4.06,300
2021-09-12 19:08:48,1631473728,4.06,300
2021-09-12 19:08:49,1631473729,4.06,300
2021-09-12 19:08:50,1631473730,4.06,300
2021-09-12 19:08:51,1631473731,4.06,300
2021-09-12 19:08:52,1631473732,4.06,300
2021-09-12 19:08:53,1631473733,4.06,300
2021-09-12 19:08:54,1631473734,4.06,300
2021-09-12 19:08:55,1631473735,4.06,300
2021-09-12 19:08:56,1631473736,4.06,300
2021-09-12 19:08:57,1631473737,4.06,300
2021-09-12 19:08:58,1631473738,4.06,300
2021-09-12 19:08:59,1631473739,4.06,300
2021-09-12 19:09:00,1631473740,4.06,300
2021-09-12 19:09:01,1631473741,4.06,300
2021-09-12 19:09:02,1631473742,4.06,300
2021-09-12 19:09:03,1631473743,4.06,300
2021-09-12 19:09:04,1631473744,4.06,300
2021-09-12 19:09:05,1631473745,4.06,300
2021-09-12 19:09:06,1631473746,4.06,300
2021-09-12 19:09:07,1631473747,4.06,300
2021-09-12 19:09:08,1631473748,4.06,300
2021-09-12 19:09:09,1631473749,4.06,300
2021-09-12 19:09:10,1631473750,4.06,300
2021-09-12 19:09:11,1631473751,4.06,300
2021-09-12 19:09:12,1631473752,4.06,300
2021-09-12 19:09:13,1631473753,4.06,300
2021-09-12 19:09:14,1631473754,4.06,300
2021-09-12 19:09:15,1631473755,4.06,300
2021-09-12 19:09:16,1631473756,4.06,300
2021-09-12 19:09:17,1631473757,4.06,300
2021-09-12 19:09:18,1631473758,4.06,300
2021-09-12 19:09:19,1631473759,4.06,300
2021-09-12 19:09:20,1631473760,4.06,300
2021-09-12 19:09:21,1631473761,4.06,300
2021-09-12 19:09:22,1631473762,4.06,300
2021-09-12 19:09:23,1631473763,4.06,300
2021-09-12 19:09:24,1631473764,4.06,300
2021-09-12 19:09:25,1631473765,4.06,300
2021-09-12 19:09:26,1631473766,4.06,300
2021-09-12 19:09:27,1631473767,4.06,300
2021-09-12 19:09:28,1631473768,4.06,300
