MeOw Station [1]
Project & Location: DUNEX - Pea Island, NC
Installation Date: September 16, 2021
DateTime,UnixTime,Battery_V,SonarRange_mm
2021-09-14 10:42:43,1631616163,4.17,5000
2021-09-14 10:42:44,1631616164,4.17,5000
2021-09-14 10:42:45,1631616165,4.17,5000
2021-09-14 10:42:46,1631616166,4.15,5000
2021-09-14 10:42:47,1631616167,4.17,5000
2021-09-14 10:42:48,1631616168,4.18,5000
2021-09-14 10:42:49,1631616169,4.15,5000
2021-09-14 10:42:50,1631616170,4.17,5000
2021-09-14 10:42:51,1631616171,4.15,5000
2021-09-14 10:42:52,1631616172,4.17,5000
2021-09-14 10:42:53,1631616173,4.17,5000
2021-09-14 10:42:54,1631616174,4.17,5000
2021-09-14 10:42:55,1631616175,4.18,5000
2021-09-14 10:42:56,1631616176,4.17,5000
2021-09-14 10:42:57,1631616177,4.15,5000
2021-09-14 10:42:58,1631616178,4.17,5000
2021-09-14 10:42:59,1631616179,4.17,5000
2021-09-14 10:43:00,1631616180,4.17,5000
2021-09-14 10:43:01,1631616181,4.17,5000
2021-09-14 10:43:02,1631616182,4.17,5000
2021-09-14 10:43:03,1631616183,4.17,5000
2021-09-14 10:43:04,1631616184,4.15,5000
2021-09-14 10:43:05,1631616185,4.17,5000
2021-09-14 10:43:06,1631616186,4.15,5000
2021-09-14 10:43:07,1631616187,4.15,5000
2021-09-14 10:43:08,1631616188,4.17,5000
2021-09-14 10:43:09,1631616189,4.17,5000
2021-09-14 10:43:10,1631616190,4.15,5000
2021-09-14 10:43:11,1631616191,4.17,5000
2021-09-14 10:43:12,1631616192,4.17,5000
